CRS_UID,SEM_ID,DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
0,20231,AHIS,121,AHIS 121gp,Foundations of Western Art,"European art and its legacy in the Americas. Painting, sculpture, architecture and other visual media considered in relation to social and cultural history.",A,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'alert': ['Note: Register for lecture and one discussion ']}"
0,20231,AHIS,125,AHIS 125gp,Arts of Asia,"An introduction to the major art forms and monuments of religious art in India, Southeast Asia, China and Japan from prehistory to1300.",A,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,AHIS,128,AHIS 128gp,"The Arts and Society in Latin America, Colonial to Contempor","Survey of the art, architecture, and visual culture of Latin America from the colonial period to the present, focusing on connections to culture and society.",A,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,AHIS,250,AHIS 250mg,"Art, Modernity and Difference","Consideration of various categories of ""The Modern"" as they have been constructed in Western art of the late 19th and 20th centuries.",A,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'multicultural': [""Diversity: This course satisfies the university's diversity requirement.""]}"
0,20231,AHIS,301,AHIS 301,Guardians of the Past?,"Introduction to key ethical, historical, and legal debates about art preservation and collecting across the globe.",,,False,,4,,,,{}
0,20231,AHIS,322,AHIS 322,Roman Art and Archaeology,"Survey of the art and architecture of ancient Rome and its empire, from the beginnings of the city through Constantine (8th century BCE to 4th century CE).",,,False,,4,,,,{}
0,20231,AHIS,364,AHIS 364,"Myths, Arts, Realities","Diverse interpretations of ""the California experience and lifestyle"" in paintings, sculpture, photography, cinema, public art and popular culture of the last 150 years.",,,False,,4,,,,{}
0,20231,AHIS,368,AHIS 368,Modern Art I,"A cultural and historical examination of European art and architecture from 1700 (Rococo) to 1850 (Realism), focusing on the beginnings of modernism in the age of revolution.",,,False,,4,,,,{}
0,20231,AHIS,373,AHIS 373g,History and Theory of Photography,Explores key moments in the history of photography from its invention to the present. Issues include modernity and mass culture; photography as a fine art; technologies of vision.,A,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,AHIS,400,AHIS 400x,Undergraduate Apprenticeship,"Independent work in art museums, galleries or art history related institutes supervised by on-site professionals and USC faculty. Not available for credit for AHIS majors. CR/NC",,,False,"2.0 units, max 4",,,,,"{'restriction': ['Restriction:  Registration open to the following major(s): Art History', 'Restriction:  Registration open to the following class level(s): Junior, Senior'], 'alert': ['Note: Restriction: Registration open to Art History majors only. ']}"
0,20231,AHIS,427,AHIS 427,"Archaeological Theories, Methods, and Practice","Various theoretical approaches, methods, and practice of archaeology in a seminar style format, with lectures, oral presentations, and museum visits.",,,False,,4,,,,{}
0,20231,AHIS,467,AHIS 467,19th Century French Art,"Exploration of the main movements in 19th century French art, using the city of Paris and its museums. Field trips in conjunction with classwork. Advisement is required for credit for Art History majors.",,,False,,4,,,,{}
0,20231,AHIS,470,AHIS 470,Studies in Contemporary Art,In-depth exploration of specified topics within the area of contemporary art and architecture.,,,False,"4.0 units, max 8",,,,,{}
0,20231,AHIS,488,AHIS 488,Topics in Art Conservation,"Introduction to heritage conservation, an interdisciplinary field devoted to preserving material objects and structures that are deemed to hold cultural significance.",,,False,,4,,,,"{'alert': ['Note: Maymester in Providence, RI and Boston, MA. May 17 - June 15, 2023 ']}"
0,20231,AHIS,490,AHIS 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,{}
0,20231,AHIS,492,AHIS 492,Museum Educator Training,Experiential research conducted at the Getty Center museum; supervised development of docent skills.,,,False,,2,,,,{}
0,20231,AHIS,494,AHIS 494,Undergraduate Proseminar in Art History,"Historiography and methodology: introduction to techniques of research and writing. Required of all art history majors, preferably in junior year.",,,False,,4,,,,{}
0,20231,AHIS,495A,AHIS 495a,Undergraduate Honors Thesis,Research and writing of original thesis under guidance of faculty member. Prereq: Consent of instructor.,,,False,,2,,,,{}
0,20231,AHIS,495B,AHIS 495b,Undergraduate Honors Thesis,Research and writing of original thesis under guidance of faculty member. Prereq: Consent of instructor.,,,False,,2,(FA 495A or AHIS 495A),,,{'prereq': ['Prerequisite: 1 from (FA 495A or AHIS 495A)']}
0,20231,AHIS,496,AHIS 496,Paintings in the Prado Museum,(Madrid Center only) From Romanticism through Goya in relation to European and Mediterranean antecedents using paintings in the Prado Museum. Field trips in conjunction with classwork.,,,False,,4,,,,{}
0,20231,AHIS,515,AHIS 515,Seminar in Contemporary Art,,,,False,"4.0 units, max 16",,,,,{}
0,20231,AHIS,530,AHIS 530,The Philosophy of Art,What makes a work of art good? Will address question with a focus on Western art from antiquity to the present.,,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student, Master Student']}"
0,20231,AHIS,540,AHIS 540,Transatlantic Art,"Introduction to the depiction of land, landscape and the natural world in British and American art of the nineteenth century.",,,False,,4,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student, Graduate Visitor, Master Student']}"
0,20231,AHIS,590,AHIS 590,Directed Research,Research leading to graduate degree. Maximum units which may be applied to degree determined by department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,AHIS,790,AHIS 790,Research,Research leading to the Doctorate. Maximum units which may be applied to the degree to be determined by the department.,,,False,1.0-12.0 units,,,,,{}
0,20231,AHIS,794A,AHIS 794a,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}
0,20231,AHIS,794B,AHIS 794b,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,(FA 794A or AHIS 794A),,,"{'prereq': ['Prerequisite: 1 from (FA 794A or AHIS 794A)'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,AHIS,794C,AHIS 794c,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,(FA 794B or AHIS 794B),,,"{'prereq': ['Prerequisite: 1 from (FA 794B or AHIS 794B)'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,AHIS,794D,AHIS 794d,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,(FA 794C or AHIS 794C),,,"{'prereq': ['Prerequisite: 1 from (FA 794C or AHIS 794C)'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,AHIS,794Z,AHIS 794z,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,0,(FA 794D or AHIS 794D),,,"{'prereq': ['Prerequisite: 1 from (FA 794D or AHIS 794D)'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,ASTR,100,ASTR 100Lxg,The Universe,"Survey of the universe: planets, satellites, comets, stars, nebulae, galaxies. Practical component includes planetary observations and dark-sky field trip. Not available for major credit.",E,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'alert': ['Note: Participation in one evening observation session is required. Dates and times to be arranged. Register for lecture, corresponding Quiz and one lab ']}"
0,20231,ASTR,104,ASTR 104L,Special Laboratory,Laboratory component for ASTR 100Lxg for transfer students with equivalent lecture credit from another institution. For transfer students only. Departmental approval. Graded CR/NC.,,,False,,1,,,,{}
0,20231,ASTR,200,ASTR 200Lg,Life in the Universe,"Survey of the prospects for life in our solar system and beyond, based on the evolution of life on Earth.",E,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,ASTR,422,ASTR 422,Galaxies and Large-Scale Structures in the Universe,"Galaxies and clusters of galaxies: their content, structure, dynamics, distribution, and motions; the cosmic microwave background: theory and observation; elements of observational cosmology. Prerequisite: PHYS-153L or PHYS-163L.",,,False,,4,(PHYS 153 or PHYS 163),,,{'prereq': ['Prerequisite: 1 from (PHYS 153 or PHYS 163)']}
0,20231,ASTR,490,ASTR 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Junior, Senior']}"
